machine_id,machine_type,timestamp,power_state,nitrogen_emission
M016,Trilplaat,2024-01-15T06:53:00,high,6.2
M016,Trilplaat,2024-01-15T06:54:00,high,10.2
M016,Trilplaat,2024-01-15T06:55:00,high,8.3
M016,Trilplaat,2024-01-15T06:56:00,high,9.4
M016,Trilplaat,2024-01-15T06:57:00,idle,2.4
M016,Trilplaat,2024-01-15T06:58:00,idle,1.7
M016,Trilplaat,2024-01-15T06:59:00,idle,2.3
M016,Trilplaat,2024-01-15T06:60:00,low,4.4
M017,Graafmachine,2024-01-15T06:00:00,off,0
M017,Graafmachine,2024-01-15T06:01:00,off,0
M017,Graafmachine,2024-01-15T06:02:00,off,0
M017,Graafmachine,2024-01-15T06:03:00,idle,1.7
M017,Graafmachine,2024-01-15T06:04:00,idle,2.0
M017,Graafmachine,2024-01-15T06:05:00,idle,1.7
M017,Graafmachine,2024-01-15T06:06:00,idle,2.4
M017,Graafmachine,2024-01-15T06:07:00,idle,1.5
M017,Graafmachine,2024-01-15T06:08:00,idle,2.3
M017,Graafmachine,2024-01-15T06:09:00,idle,2.2
M017,Graafmachine,2024-01-15T06:10:00,idle,2.4
M017,Graafmachine,2024-01-15T06:11:00,low,3.1
M017,Graafmachine,2024-01-15T06:12:00,low,4.8
M017,Graafmachine,2024-01-15T06:13:00,low,4.1
M017,Graafmachine,2024-01-15T06:14:00,low,4.7
M017,Graafmachine,2024-01-15T06:15:00,low,3.9
M017,Graafmachine,2024-01-15T06:16:00,idle,2.3
M017,Graafmachine,2024-01-15T06:17:00,idle,2.0
M017,Graafmachine,2024-01-15T06:18:00,idle,2.4
M017,Graafmachine,2024-01-15T06:19:00,idle,1.6
M017,Graafmachine,2024-01-15T06:20:00,low,3.4
M017,Graafmachine,2024-01-15T06:21:00,low,3.1
M017,Graafmachine,2024-01-15T06:22:00,low,3.3
M017,Graafmachine,2024-01-15T06:23:00,low,5.0
M017,Graafmachine,2024-01-15T06:24:00,low,4.9
M017,Graafmachine,2024-01-15T06:25:00,low,4.6
M017,Graafmachine,2024-01-15T06:26:00,idle,2.2
M017,Graafmachine,2024-01-15T06:27:00,idle,1.7
M017,Graafmachine,2024-01-15T06:28:00,idle,2.0
M017,Graafmachine,2024-01-15T06:29:00,idle,1.8
M017,Graafmachine,2024-01-15T06:30:00,low,3.7
M017,Graafmachine,2024-01-15T06:31:00,low,3.6
M017,Graafmachine,2024-01-15T06:32:00,low,4.6
M017,Graafmachine,2024-01-15T06:33:00,low,5.2
M017,Graafmachine,2024-01-15T06:34:00,low,5.5
M017,Graafmachine,2024-01-15T06:35:00,low,3.3
M017,Graafmachine,2024-01-15T06:36:00,idle,2.0
M017,Graafmachine,2024-01-15T06:37:00,idle,2.5
M017,Graafmachine,2024-01-15T06:38:00,idle,1.9
M017,Graafmachine,2024-01-15T06:39:00,idle,1.9
M017,Graafmachine,2024-01-15T06:40:00,low,3.7
M017,Graafmachine,2024-01-15T06:41:00,low,4.3
M017,Graafmachine,2024-01-15T06:42:00,low,3.8
M017,Graafmachine,2024-01-15T06:43:00,low,3.6
M017,Graafmachine,2024-01-15T06:44:00,low,4.4
M017,Graafmachine,2024-01-15T06:45:00,low,4.5
M017,Graafmachine,2024-01-15T06:46:00,idle,2.1
M017,Graafmachine,2024-01-15T06:47:00,idle,1.4
M017,Graafmachine,2024-01-15T06:48:00,idle,1.7
M017,Graafmachine,2024-01-15T06:49:00,idle,2.2
M017,Graafmachine,2024-01-15T06:50:00,low,3.8
M017,Graafmachine,2024-01-15T06:51:00,low,3.8
M017,Graafmachine,2024-01-15T06:52:00,low,4.7
M017,Graafmachine,2024-01-15T06:53:00,low,3.2
M017,Graafmachine,2024-01-15T06:54:00,low,5.4
M017,Graafmachine,2024-01-15T06:55:00,low,3.2
M017,Graafmachine,2024-01-15T06:56:00,idle,1.5
M017,Graafmachine,2024-01-15T06:57:00,idle,1.4
M017,Graafmachine,2024-01-15T06:58:00,idle,1.8
M017,Graafmachine,2024-01-15T06:59:00,idle,2.0
M017,Graafmachine,2024-01-15T06:60:00,low,4.7
M018,Asfalteermachine,2024-01-15T06:00:00,idle,2.2
M018,Asfalteermachine,2024-01-15T06:01:00,idle,1.5
M018,Asfalteermachine,2024-01-15T06:02:00,idle,2.4
M018,Asfalteermachine,2024-01-15T06:03:00,idle,1.8
M018,Asfalteermachine,2024-01-15T06:04:00,low,4.7
M018,Asfalteermachine,2024-01-15T06:05:00,low,4.0
M018,Asfalteermachine,2024-01-15T06:06:00,low,5.3
M018,Asfalteermachine,2024-01-15T06:07:00,low,4.3
M018,Asfalteermachine,2024-01-15T06:08:00,low,4.7
M018,Asfalteermachine,2024-01-15T06:09:00,high,6.7
M018,Asfalteermachine,2024-01-15T06:10:00,high,8.0
M018,Asfalteermachine,2024-01-15T06:11:00,high,9.4
M018,Asfalteermachine,2024-01-15T06:12:00,high,8.3
M018,Asfalteermachine,2024-01-15T06:13:00,high,8.2
M018,Asfalteermachine,2024-01-15T06:14:00,high,7.7
M018,Asfalteermachine,2024-01-15T06:15:00,high,6.0
M018,Asfalteermachine,2024-01-15T06:16:00,high,6.3
M018,Asfalteermachine,2024-01-15T06:17:00,high,9.8
M018,Asfalteermachine,2024-01-15T06:18:00,high,7.4
M018,Asfalteermachine,2024-01-15T06:19:00,high,10.2
M018,Asfalteermachine,2024-01-15T06:20:00,high,6.2
M018,Asfalteermachine,2024-01-15T06:21:00,high,6.1
M018,Asfalteermachine,2024-01-15T06:22:00,high,8.9
M018,Asfalteermachine,2024-01-15T06:23:00,high,9.7
M018,Asfalteermachine,2024-01-15T06:24:00,high,6.4
M018,Asfalteermachine,2024-01-15T06:25:00,high,9.0
M018,Asfalteermachine,2024-01-15T06:26:00,high,6.3
M018,Asfalteermachine,2024-01-15T06:27:00,high,8.6
M018,Asfalteermachine,2024-01-15T06:28:00,high,8.9
M018,Asfalteermachine,2024-01-15T06:29:00,high,10.5
M018,Asfalteermachine,2024-01-15T06:30:00,high,6.3
M018,Asfalteermachine,2024-01-15T06:31:00,high,9.2
M018,Asfalteermachine,2024-01-15T06:32:00,high,8.7
M018,Asfalteermachine,2024-01-15T06:33:00,high,9.9
M018,Asfalteermachine,2024-01-15T06:34:00,high,6.4
M018,Asfalteermachine,2024-01-15T06:35:00,high,7.5
M018,Asfalteermachine,2024-01-15T06:36:00,high,6.5
M018,Asfalteermachine,2024-01-15T06:37:00,high,9.5
M018,Asfalteermachine,2024-01-15T06:38:00,high,8.4
M018,Asfalteermachine,2024-01-15T06:39:00,high,7.1
M018,Asfalteermachine,2024-01-15T06:40:00,high,7.3
M018,Asfalteermachine,2024-01-15T06:41:00,high,9.1
M018,Asfalteermachine,2024-01-15T06:42:00,high,8.3
M018,Asfalteermachine,2024-01-15T06:43:00,high,7.5
M018,Asfalteermachine,2024-01-15T06:44:00,high,10.4
M018,Asfalteermachine,2024-01-15T06:45:00,high,10.2
M018,Asfalteermachine,2024-01-15T06:46:00,high,9.5
M018,Asfalteermachine,2024-01-15T06:47:00,high,6.0
M018,Asfalteermachine,2024-01-15T06:48:00,high,10.5
M018,Asfalteermachine,2024-01-15T06:49:00,high,10.2
M018,Asfalteermachine,2024-01-15T06:50:00,high,9.0
M018,Asfalteermachine,2024-01-15T06:51:00,high,7.1
M018,Asfalteermachine,2024-01-15T06:52:00,high,9.6
M018,Asfalteermachine,2024-01-15T06:53:00,high,8.5
M018,Asfalteermachine,2024-01-15T06:54:00,high,6.5
M018,Asfalteermachine,2024-01-15T06:55:00,high,9.4
M018,Asfalteermachine,2024-01-15T06:56:00,high,9.6
M018,Asfalteermachine,2024-01-15T06:57:00,high,9.5
M018,Asfalteermachine,2024-01-15T06:58:00,high,7.9
M018,Asfalteermachine,2024-01-15T06:59:00,high,6.6
M018,Asfalteermachine,2024-01-15T06:60:00,high,9.8
M019,Graafmachine,2024-01-15T06:00:00,off,0
M019,Graafmachine,2024-01-15T06:01:00,off,0
M019,Graafmachine,2024-01-15T06:02:00,off,0
M019,Graafmachine,2024-01-15T06:03:00,off,0
M019,Graafmachine,2024-01-15T06:04:00,off,0
M019,Graafmachine,2024-01-15T06:05:00,off,0
M019,Graafmachine,2024-01-15T06:06:00,off,0
M019,Graafmachine,2024-01-15T06:07:00,off,0
M019,Graafmachine,2024-01-15T06:08:00,off,0
M019,Graafmachine,2024-01-15T06:09:00,off,0
M019,Graafmachine,2024-01-15T06:10:00,off,0
M019,Graafmachine,2024-01-15T06:11:00,off,0
M019,Graafmachine,2024-01-15T06:12:00,off,0
M019,Graafmachine,2024-01-15T06:13:00,off,0
M019,Graafmachine,2024-01-15T06:14:00,off,0
M019,Graafmachine,2024-01-15T06:15:00,off,0
M019,Graafmachine,2024-01-15T06:16:00,off,0
M019,Graafmachine,2024-01-15T06:17:00,off,0
M019,Graafmachine,2024-01-15T06:18:00,off,0
M019,Graafmachine,2024-01-15T06:19:00,off,0
M019,Graafmachine,2024-01-15T06:20:00,off,0
M019,Graafmachine,2024-01-15T06:21:00,off,0
M019,Graafmachine,2024-01-15T06:22:00,off,0
M019,Graafmachine,2024-01-15T06:23:00,off,0
M019,Graafmachine,2024-01-15T06:24:00,off,0
M019,Graafmachine,2024-01-15T06:25:00,idle,1.9
M019,Graafmachine,2024-01-15T06:26:00,idle,1.8
M019,Graafmachine,2024-01-15T06:27:00,idle,2.5
M019,Graafmachine,2024-01-15T06:28:00,idle,2.2
M019,Graafmachine,2024-01-15T06:29:00,idle,1.6
M019,Graafmachine,2024-01-15T06:30:00,low,5.4
M019,Graafmachine,2024-01-15T06:31:00,low,5.1
M019,Graafmachine,2024-01-15T06:32:00,low,3.9
M019,Graafmachine,2024-01-15T06:33:00,low,4.4
M019,Graafmachine,2024-01-15T06:34:00,low,4.5
M019,Graafmachine,2024-01-15T06:35:00,high,7.7
M019,Graafmachine,2024-01-15T06:36:00,high,9.8
M019,Graafmachine,2024-01-15T06:37:00,high,9.7
M019,Graafmachine,2024-01-15T06:38:00,high,7.3
M019,Graafmachine,2024-01-15T06:39:00,high,6.3
M019,Graafmachine,2024-01-15T06:40:00,high,10.0
M019,Graafmachine,2024-01-15T06:41:00,high,7.9
M019,Graafmachine,2024-01-15T06:42:00,high,6.5
M019,Graafmachine,2024-01-15T06:43:00,high,7.3
M019,Graafmachine,2024-01-15T06:44:00,high,10.0
M019,Graafmachine,2024-01-15T06:45:00,high,6.8
M019,Graafmachine,2024-01-15T06:46:00,high,6.4
M019,Graafmachine,2024-01-15T06:47:00,high,9.0
M019,Graafmachine,2024-01-15T06:48:00,high,10.5
M019,Graafmachine,2024-01-15T06:49:00,high,8.3
M019,Graafmachine,2024-01-15T06:50:00,high,7.4
M019,Graafmachine,2024-01-15T06:51:00,high,8.2
M019,Graafmachine,2024-01-15T06:52:00,high,8.9
M019,Graafmachine,2024-01-15T06:53:00,high,7.7
M019,Graafmachine,2024-01-15T06:54:00,high,8.8
M019,Graafmachine,2024-01-15T06:55:00,high,9.3
M019,Graafmachine,2024-01-15T06:56:00,high,6.0
M019,Graafmachine,2024-01-15T06:57:00,high,6.7
M019,Graafmachine,2024-01-15T06:58:00,high,8.0
M019,Graafmachine,2024-01-15T06:59:00,high,9.5
M019,Graafmachine,2024-01-15T06:60:00,high,6.7
M020,Betonmixer,2024-01-15T06:00:00,idle,2.5
M020,Betonmixer,2024-01-15T06:01:00,low,5.0
M020,Betonmixer,2024-01-15T06:02:00,idle,1.7
M020,Betonmixer,2024-01-15T06:03:00,low,5.5
M020,Betonmixer,2024-01-15T06:04:00,low,4.5
M020,Betonmixer,2024-01-15T06:05:00,idle,1.6
M020,Betonmixer,2024-01-15T06:06:00,idle,1.4
M020,Betonmixer,2024-01-15T06:07:00,idle,2.2
M020,Betonmixer,2024-01-15T06:08:00,low,4.4
M020,Betonmixer,2024-01-15T06:09:00,idle,2.4
M020,Betonmixer,2024-01-15T06:10:00,idle,1.5
M020,Betonmixer,2024-01-15T06:11:00,idle,1.8
M020,Betonmixer,2024-01-15T06:12:00,high,9.5
M020,Betonmixer,2024-01-15T06:13:00,high,7.9
M020,Betonmixer,2024-01-15T06:14:00,low,3.7
M020,Betonmixer,2024-01-15T06:15:00,low,4.3
M020,Betonmixer,2024-01-15T06:16:00,high,9.9
M020,Betonmixer,2024-01-15T06:17:00,high,8.3
M020,Betonmixer,2024-01-15T06:18:00,high,10.1
M020,Betonmixer,2024-01-15T06:19:00,high,6.3
M020,Betonmixer,2024-01-15T06:20:00,high,10.1
M020,Betonmixer,2024-01-15T06:21:00,high,9.7
M020,Betonmixer,2024-01-15T06:22:00,low,3.7
M020,Betonmixer,2024-01-15T06:23:00,low,4.3
M020,Betonmixer,2024-01-15T06:24:00,high,8.7
M020,Betonmixer,2024-01-15T06:25:00,high,9.0
M020,Betonmixer,2024-01-15T06:26:00,low,4.1
M020,Betonmixer,2024-01-15T06:27:00,high,10.1
M020,Betonmixer,2024-01-15T06:28:00,low,4.1
M020,Betonmixer,2024-01-15T06:29:00,low,5.3
M020,Betonmixer,2024-01-15T06:30:00,high,7.3
M020,Betonmixer,2024-01-15T06:31:00,high,6.6
M020,Betonmixer,2024-01-15T06:32:00,high,9.6
M020,Betonmixer,2024-01-15T06:33:00,low,5.1
M020,Betonmixer,2024-01-15T06:34:00,low,5.3
M020,Betonmixer,2024-01-15T06:35:00,high,7.8
M020,Betonmixer,2024-01-15T06:36:00,idle,1.7
M020,Betonmixer,2024-01-15T06:37:00,low,5.1
M020,Betonmixer,2024-01-15T06:38:00,low,5.4
M020,Betonmixer,2024-01-15T06:39:00,low,4.0
M020,Betonmixer,2024-01-15T06:40:00,idle,2.1
M020,Betonmixer,2024-01-15T06:41:00,low,3.9
M020,Betonmixer,2024-01-15T06:42:00,idle,2.4
M020,Betonmixer,2024-01-15T06:43:00,low,3.7
M020,Betonmixer,2024-01-15T06:44:00,low,3.0
M020,Betonmixer,2024-01-15T06:45:00,low,3.5
M020,Betonmixer,2024-01-15T06:46:00,idle,2.2
M020,Betonmixer,2024-01-15T06:47:00,idle,1.5
M020,Betonmixer,2024-01-15T06:48:00,high,7.1
M020,Betonmixer,2024-01-15T06:49:00,high,7.4
M020,Betonmixer,2024-01-15T06:50:00,high,9.8
M020,Betonmixer,2024-01-15T06:51:00,high,10.4
M020,Betonmixer,2024-01-15T06:52:00,idle,1.9
M020,Betonmixer,2024-01-15T06:53:00,idle,1.7
M020,Betonmixer,2024-01-15T06:54:00,high,9.5
M020,Betonmixer,2024-01-15T06:55:00,high,9.0
M020,Betonmixer,2024-01-15T06:56:00,high,7.0
M020,Betonmixer,2024-01-15T06:57:00,high,9.4
M020,Betonmixer,2024-01-15T06:58:00,high,6.7
M020,Betonmixer,2024-01-15T06:59:00,low,3.8
M020,Betonmixer,2024-01-15T06:60:00,low,4.3
M021,Torenkraan,2024-01-15T06:00:00,idle,1.8
M021,Torenkraan,2024-01-15T06:01:00,idle,1.6
M021,Torenkraan,2024-01-15T06:02:00,idle,2.1
M021,Torenkraan,2024-01-15T06:03:00,idle,1.9
M021,Torenkraan,2024-01-15T06:04:00,idle,1.5
M021,Torenkraan,2024-01-15T06:05:00,low,5.3
M021,Torenkraan,2024-01-15T06:06:00,low,3.7
M021,Torenkraan,2024-01-15T06:07:00,low,4.2
M021,Torenkraan,2024-01-15T06:08:00,low,3.2
M021,Torenkraan,2024-01-15T06:09:00,low,5.3
M021,Torenkraan,2024-01-15T06:10:00,high,8.5
M021,Torenkraan,2024-01-15T06:11:00,high,9.5
M021,Torenkraan,2024-01-15T06:12:00,high,7.8
M021,Torenkraan,2024-01-15T06:13:00,high,9.2
M021,Torenkraan,2024-01-15T06:14:00,high,9.1
M021,Torenkraan,2024-01-15T06:15:00,high,10.4
M021,Torenkraan,2024-01-15T06:16:00,high,9.1
M021,Torenkraan,2024-01-15T06:17:00,high,6.2
M021,Torenkraan,2024-01-15T06:18:00,low,5.2
M021,Torenkraan,2024-01-15T06:19:00,low,5.2
M021,Torenkraan,2024-01-15T06:20:00,low,4.2
M021,Torenkraan,2024-01-15T06:21:00,low,4.8
M021,Torenkraan,2024-01-15T06:22:00,low,3.6
M021,Torenkraan,2024-01-15T06:23:00,low,3.3
M021,Torenkraan,2024-01-15T06:24:00,low,3.3
M021,Torenkraan,2024-01-15T06:25:00,low,4.5
M021,Torenkraan,2024-01-15T06:26:00,high,7.2
M021,Torenkraan,2024-01-15T06:27:00,high,7.3
M021,Torenkraan,2024-01-15T06:28:00,high,10.0
M021,Torenkraan,2024-01-15T06:29:00,high,9.7
M021,Torenkraan,2024-01-15T06:30:00,high,6.7
M021,Torenkraan,2024-01-15T06:31:00,high,7.3
M021,Torenkraan,2024-01-15T06:32:00,high,6.0
M021,Torenkraan,2024-01-15T06:33:00,high,8.1
M021,Torenkraan,2024-01-15T06:34:00,low,3.7
M021,Torenkraan,2024-01-15T06:35:00,low,4.8
M021,Torenkraan,2024-01-15T06:36:00,low,4.3
M021,Torenkraan,2024-01-15T06:37:00,low,3.5
M021,Torenkraan,2024-01-15T06:38:00,low,3.9
M021,Torenkraan,2024-01-15T06:39:00,low,3.5
M021,Torenkraan,2024-01-15T06:40:00,low,3.0
M021,Torenkraan,2024-01-15T06:41:00,low,5.5
M021,Torenkraan,2024-01-15T06:42:00,high,8.9
M021,Torenkraan,2024-01-15T06:43:00,high,7.4
M021,Torenkraan,2024-01-15T06:44:00,high,8.8
M021,Torenkraan,2024-01-15T06:45:00,high,10.2
M021,Torenkraan,2024-01-15T06:46:00,high,6.8
M021,Torenkraan,2024-01-15T06:47:00,high,6.6
M021,Torenkraan,2024-01-15T06:48:00,high,6.5
M021,Torenkraan,2024-01-15T06:49:00,high,6.7
M021,Torenkraan,2024-01-15T06:50:00,low,3.3
M021,Torenkraan,2024-01-15T06:51:00,low,5.1
M021,Torenkraan,2024-01-15T06:52:00,low,5.4
M021,Torenkraan,2024-01-15T06:53:00,low,4.3
M021,Torenkraan,2024-01-15T06:54:00,low,3.1
M021,Torenkraan,2024-01-15T06:55:00,low,4.8
M021,Torenkraan,2024-01-15T06:56:00,low,5.4
M021,Torenkraan,2024-01-15T06:57:00,low,3.3
M021,Torenkraan,2024-01-15T06:58:00,high,7.9
M021,Torenkraan,2024-01-15T06:59:00,high,6.4
M021,Torenkraan,2024-01-15T06:60:00,high,6.3
M022,Kraan,2024-01-15T06:00:00,off,0
M022,Kraan,2024-01-15T06:01:00,idle,1.8
M022,Kraan,2024-01-15T06:02:00,idle,1.9
M022,Kraan,2024-01-15T06:03:00,idle,1.9
M022,Kraan,2024-01-15T06:04:00,low,4.4
M022,Kraan,2024-01-15T06:05:00,low,3.9
M022,Kraan,2024-01-15T06:06:00,low,5.3
M022,Kraan,2024-01-15T06:07:00,low,4.4
M022,Kraan,2024-01-15T06:08:00,high,9.3
M022,Kraan,2024-01-15T06:09:00,high,9.2
M022,Kraan,2024-01-15T06:10:00,high,6.1
M022,Kraan,2024-01-15T06:11:00,high,7.5
M022,Kraan,2024-01-15T06:12:00,high,6.5
M022,Kraan,2024-01-15T06:13:00,high,9.4
M022,Kraan,2024-01-15T06:14:00,high,9.9
M022,Kraan,2024-01-15T06:15:00,high,8.4
M022,Kraan,2024-01-15T06:16:00,high,6.8
M022,Kraan,2024-01-15T06:17:00,high,7.5
M022,Kraan,2024-01-15T06:18:00,high,9.4
M022,Kraan,2024-01-15T06:19:00,high,6.3
M022,Kraan,2024-01-15T06:20:00,high,6.8
M022,Kraan,2024-01-15T06:21:00,high,9.1
M022,Kraan,2024-01-15T06:22:00,high,8.1
M022,Kraan,2024-01-15T06:23:00,high,10.0
M022,Kraan,2024-01-15T06:24:00,high,8.1
M022,Kraan,2024-01-15T06:25:00,high,7.2
M022,Kraan,2024-01-15T06:26:00,high,9.4
M022,Kraan,2024-01-15T06:27:00,high,6.8
M022,Kraan,2024-01-15T06:28:00,high,7.8
M022,Kraan,2024-01-15T06:29:00,high,6.8
M022,Kraan,2024-01-15T06:30:00,high,7.3
M022,Kraan,2024-01-15T06:31:00,high,9.4
M022,Kraan,2024-01-15T06:32:00,high,7.9
M022,Kraan,2024-01-15T06:33:00,high,10.1
M022,Kraan,2024-01-15T06:34:00,high,7.7
M022,Kraan,2024-01-15T06:35:00,high,9.4
M022,Kraan,2024-01-15T06:36:00,high,6.5
M022,Kraan,2024-01-15T06:37:00,high,8.8
M022,Kraan,2024-01-15T06:38:00,high,6.6
M022,Kraan,2024-01-15T06:39:00,high,6.7
M022,Kraan,2024-01-15T06:40:00,high,6.9
M022,Kraan,2024-01-15T06:41:00,high,6.1
M022,Kraan,2024-01-15T06:42:00,high,7.7
M022,Kraan,2024-01-15T06:43:00,high,7.1
M022,Kraan,2024-01-15T06:44:00,high,10.0
M022,Kraan,2024-01-15T06:45:00,high,7.1
M022,Kraan,2024-01-15T06:46:00,high,6.9
M022,Kraan,2024-01-15T06:47:00,high,8.5
M022,Kraan,2024-01-15T06:48:00,high,7.9
M022,Kraan,2024-01-15T06:49:00,high,9.1
M022,Kraan,2024-01-15T06:50:00,high,8.0
M022,Kraan,2024-01-15T06:51:00,high,7.0
M022,Kraan,2024-01-15T06:52:00,high,8.4
M022,Kraan,2024-01-15T06:53:00,high,10.0
M022,Kraan,2024-01-15T06:54:00,high,10.5
M022,Kraan,2024-01-15T06:55:00,high,10.3
M022,Kraan,2024-01-15T06:56:00,high,8.5
M022,Kraan,2024-01-15T06:57:00,high,9.2
M022,Kraan,2024-01-15T06:58:00,high,7.9
M022,Kraan,2024-01-15T06:59:00,high,10.2
M022,Kraan,2024-01-15T06:60:00,high,9.8
M023,Torenkraan,2024-01-15T06:00:00,idle,1.6
M023,Torenkraan,2024-01-15T06:01:00,idle,1.4
M023,Torenkraan,2024-01-15T06:02:00,low,5.4
M023,Torenkraan,2024-01-15T06:03:00,low,4.6
M023,Torenkraan,2024-01-15T06:04:00,low,5.1
M023,Torenkraan,2024-01-15T06:05:00,high,6.7
M023,Torenkraan,2024-01-15T06:06:00,high,9.6
M023,Torenkraan,2024-01-15T06:07:00,high,9.1
M023,Torenkraan,2024-01-15T06:08:00,high,7.5
M023,Torenkraan,2024-01-15T06:09:00,high,10.3
M023,Torenkraan,2024-01-15T06:10:00,high,9.5
M023,Torenkraan,2024-01-15T06:11:00,high,6.7
M023,Torenkraan,2024-01-15T06:12:00,idle,1.6
M023,Torenkraan,2024-01-15T06:13:00,idle,1.9
M023,Torenkraan,2024-01-15T06:14:00,idle,2.3
M023,Torenkraan,2024-01-15T06:15:00,low,4.8
M023,Torenkraan,2024-01-15T06:16:00,low,3.5
M023,Torenkraan,2024-01-15T06:17:00,low,4.9
M023,Torenkraan,2024-01-15T06:18:00,low,5.0
M023,Torenkraan,2024-01-15T06:19:00,low,4.0
M023,Torenkraan,2024-01-15T06:20:00,high,9.0
M023,Torenkraan,2024-01-15T06:21:00,high,7.9
M023,Torenkraan,2024-01-15T06:22:00,high,10.3
M023,Torenkraan,2024-01-15T06:23:00,high,10.4
M023,Torenkraan,2024-01-15T06:24:00,high,6.5
M023,Torenkraan,2024-01-15T06:25:00,high,6.9
M023,Torenkraan,2024-01-15T06:26:00,high,6.2
M023,Torenkraan,2024-01-15T06:27:00,idle,2.0
M023,Torenkraan,2024-01-15T06:28:00,idle,1.9
M023,Torenkraan,2024-01-15T06:29:00,idle,1.8
M023,Torenkraan,2024-01-15T06:30:00,low,3.9
M023,Torenkraan,2024-01-15T06:31:00,low,4.3
M023,Torenkraan,2024-01-15T06:32:00,low,4.6
M023,Torenkraan,2024-01-15T06:33:00,low,3.7
M023,Torenkraan,2024-01-15T06:34:00,low,3.4
M023,Torenkraan,2024-01-15T06:35:00,high,6.4
M023,Torenkraan,2024-01-15T06:36:00,high,7.9
M023,Torenkraan,2024-01-15T06:37:00,high,8.4
M023,Torenkraan,2024-01-15T06:38:00,high,8.4
M023,Torenkraan,2024-01-15T06:39:00,high,8.8
M023,Torenkraan,2024-01-15T06:40:00,high,8.1
M023,Torenkraan,2024-01-15T06:41:00,high,6.2
M023,Torenkraan,2024-01-15T06:42:00,idle,2.4
M023,Torenkraan,2024-01-15T06:43:00,idle,2.5
M023,Torenkraan,2024-01-15T06:44:00,idle,2.4
M023,Torenkraan,2024-01-15T06:45:00,low,3.5
M023,Torenkraan,2024-01-15T06:46:00,low,5.0
M023,Torenkraan,2024-01-15T06:47:00,low,4.9
M023,Torenkraan,2024-01-15T06:48:00,low,3.6
M023,Torenkraan,2024-01-15T06:49:00,low,3.3
M023,Torenkraan,2024-01-15T06:50:00,high,6.4
M023,Torenkraan,2024-01-15T06:51:00,high,7.3
M023,Torenkraan,2024-01-15T06:52:00,high,8.1
M023,Torenkraan,2024-01-15T06:53:00,high,7.2
M023,Torenkraan,2024-01-15T06:54:00,high,6.0
M023,Torenkraan,2024-01-15T06:55:00,high,8.3
M023,Torenkraan,2024-01-15T06:56:00,high,6.3
M023,Torenkraan,2024-01-15T06:57:00,idle,1.5
M023,Torenkraan,2024-01-15T06:58:00,idle,1.9
M023,Torenkraan,2024-01-15T06:59:00,idle,1.7
M023,Torenkraan,2024-01-15T06:60:00,low,3.9
M024,Graafmachine,2024-01-15T06:00:00,off,0
M024,Graafmachine,2024-01-15T06:01:00,off,0
M024,Graafmachine,2024-01-15T06:02:00,off,0
M024,Graafmachine,2024-01-15T06:03:00,idle,2.0
M024,Graafmachine,2024-01-15T06:04:00,idle,2.0
M024,Graafmachine,2024-01-15T06:05:00,idle,1.9
M024,Graafmachine,2024-01-15T06:06:00,idle,2.3
M024,Graafmachine,2024-01-15T06:07:00,idle,2.0
M024,Graafmachine,2024-01-15T06:08:00,idle,2.3
M024,Graafmachine,2024-01-15T06:09:00,idle,2.2
M024,Graafmachine,2024-01-15T06:10:00,idle,1.6
M024,Graafmachine,2024-01-15T06:11:00,low,5.1
M024,Graafmachine,2024-01-15T06:12:00,low,4.1
M024,Graafmachine,2024-01-15T06:13:00,low,4.2
M024,Graafmachine,2024-01-15T06:14:00,low,4.8
M024,Graafmachine,2024-01-15T06:15:00,low,4.7
M024,Graafmachine,2024-01-15T06:16:00,idle,2.4
M024,Graafmachine,2024-01-15T06:17:00,idle,2.2
M024,Graafmachine,2024-01-15T06:18:00,idle,2.3
M024,Graafmachine,2024-01-15T06:19:00,idle,2.2
M024,Graafmachine,2024-01-15T06:20:00,low,3.1
M024,Graafmachine,2024-01-15T06:21:00,low,3.3
M024,Graafmachine,2024-01-15T06:22:00,low,3.4
M024,Graafmachine,2024-01-15T06:23:00,low,3.5
M024,Graafmachine,2024-01-15T06:24:00,low,4.8
M024,Graafmachine,2024-01-15T06:25:00,low,4.2
M024,Graafmachine,2024-01-15T06:26:00,idle,1.8
M024,Graafmachine,2024-01-15T06:27:00,idle,1.5
M024,Graafmachine,2024-01-15T06:28:00,idle,2.2
M024,Graafmachine,2024-01-15T06:29:00,idle,1.8
M024,Graafmachine,2024-01-15T06:30:00,low,5.5
M024,Graafmachine,2024-01-15T06:31:00,low,4.1
M024,Graafmachine,2024-01-15T06:32:00,low,4.6
M024,Graafmachine,2024-01-15T06:33:00,low,3.5
M024,Graafmachine,2024-01-15T06:34:00,low,4.8
M024,Graafmachine,2024-01-15T06:35:00,low,4.3
M024,Graafmachine,2024-01-15T06:36:00,idle,2.4
M024,Graafmachine,2024-01-15T06:37:00,idle,2.1
M024,Graafmachine,2024-01-15T06:38:00,idle,1.7
M024,Graafmachine,2024-01-15T06:39:00,idle,1.9
M024,Graafmachine,2024-01-15T06:40:00,low,4.4
M024,Graafmachine,2024-01-15T06:41:00,low,5.4
M024,Graafmachine,2024-01-15T06:42:00,low,3.7
M024,Graafmachine,2024-01-15T06:43:00,low,4.9
M024,Graafmachine,2024-01-15T06:44:00,low,3.2
